battery_rho,best_loss,grad_norm,iteration,loss,motor_kt,wheel_radius
1.0329517126083374,69.4780044555664,20.73455810546875,61,71.91524505615234,1.1959009170532227,0.15000000596046448
1.028991460800171,69.4780044555664,20.667749404907227,62,71.70122528076172,1.2022733688354492,0.15000000596046448
1.0248942375183105,69.4780044555664,20.25661277770996,63,72.08130645751953,1.2085975408554077,0.15000000596046448
1.0206997394561768,69.4780044555664,19.996257781982422,64,72.5265121459961,1.2148680686950684,0.15000000596046448
1.0164430141448975,69.4780044555664,18.41608238220215,65,72.17453002929688,1.221044659614563,0.15000000596046448
1.0120283365249634,69.4780044555664,20.694469451904297,66,72.59050750732422,1.227169394493103,0.15000000596046448
1.0076067447662354,69.4780044555664,19.94766616821289,67,72.3545913696289,1.2333340644836426,0.15000000596046448
1.0030603408813477,69.4780044555664,22.027860641479492,68,72.93034362792969,1.2395340204238892,0.15000000596046448
0.9983487725257874,69.4780044555664,23.48637580871582,69,73.32832336425781,1.2457828521728516,0.15000000596046448
0.9935943484306335,69.4780044555664,20.9534854888916,70,72.97823333740234,1.2520455121994019,0.15000000596046448
0.9887236952781677,69.4780044555664,20.4738826751709,71,73.27361297607422,1.2582112550735474,0.15000000596046448
0.9837948679924011,69.4780044555664,20.57828712463379,72,73.84119415283203,1.264316439628601,0.15000000596046448
0.9788944721221924,69.4780044555664,20.25438690185547,73,74.17900848388672,1.2704070806503296,0.15000000596046448
0.9739777445793152,69.4780044555664,20.844619750976562,74,73.79767608642578,1.2765146493911743,0.15000000596046448
0.9689049124717712,69.4780044555664,22.05496597290039,75,74.08470153808594,1.2825690507888794,0.15000000596046448
0.9637963771820068,69.4780044555664,20.4081974029541,76,74.42916870117188,1.2885732650756836,0.15000000596046448
0.9586859941482544,69.4780044555664,21.256837844848633,77,74.86387634277344,1.2945897579193115,0.15000000596046448
0.9535995721817017,69.4780044555664,20.442737579345703,78,74.51661682128906,1.3006138801574707,0.15000000596046448
0.9485123157501221,69.4780044555664,18.05466651916504,79,74.80081939697266,1.3064758777618408,0.15000000596046448
0.9434570074081421,69.4780044555664,20.383012771606445,80,75.02348327636719,1.3123652935028076,0.15000000596046448
0.9382568001747131,69.4780044555664,21.01875877380371,81,75.30604553222656,1.3181387186050415,0.15000000596046448
0.9328315258026123,69.4780044555664,24.762004852294922,82,75.85443115234375,1.3239163160324097,0.15000000596046448
0.9274152517318726,69.4780044555664,21.874649047851562,83,76.07030487060547,1.3297412395477295,0.15000000596046448
0.9219052791595459,69.4780044555664,23.67572593688965,84,76.3582992553711,1.3356122970581055,0.15000000596046448
0.9163053631782532,69.4780044555664,22.478796005249023,85,76.69965362548828,1.3414374589920044,0.15000000596046448
0.9107111692428589,69.4780044555664,22.187847137451172,86,76.90094757080078,1.347288727760315,0.15000000596046448
0.9049723148345947,69.4780044555664,25.595300674438477,87,77.19864654541016,1.3532065153121948,0.15000000596046448
0.8992409110069275,69.4780044555664,22.466527938842773,88,77.2902603149414,1.359142541885376,0.15000000596046448
0.8934673070907593,69.4780044555664,23.25910186767578,89,77.59583282470703,1.3650883436203003,0.15000000596046448
0.8876559734344482,69.4780044555664,23.52347755432129,90,77.80338287353516,1.3710566759109497,0.15000000596046448
0.8819013833999634,69.4780044555664,21.89850425720215,91,77.97020721435547,1.3770360946655273,0.15000000596046448
0.8764815330505371,69.4780044555664,17.52931785583496,92,78.07215881347656,1.3829727172851562,0.15000000596046448
0.8713108897209167,69.4780044555664,18.13288688659668,93,78.38391876220703,1.3888728618621826,0.15000000596046448
0.8662318587303162,69.4780044555664,19.837886810302734,94,78.71814727783203,1.3947486877441406,0.15000000596046448
0.8608424067497253,69.4780044555664,26.3969669342041,95,79.65451049804688,1.400575041770935,0.15000000596046448
0.8553382754325867,69.4780044555664,24.723249435424805,96,79.83502197265625,1.4064393043518066,0.15000000596046448
0.8497536182403564,69.4780044555664,24.430713653564453,97,80.06317138671875,1.4123398065567017,0.15000000596046448
0.8441682457923889,69.4780044555664,22.49540138244629,98,80.14813995361328,1.4182348251342773,0.15000000596046448
0.8388391733169556,69.4780044555664,18.42439079284668,99,80.23161315917969,1.4240858554840088,0.15000000596046448
0.8332947492599487,69.4780044555664,26.46965789794922,100,81.19757843017578,1.429957389831543,0.15000000596046448
0.8277166485786438,69.4780044555664,23.084070205688477,101,81.26482391357422,1.4358179569244385,0.15000000596046448
0.8220500349998474,69.4780044555664,24.781505584716797,102,81.59028625488281,1.4417033195495605,0.15000000596046448
0.8166227340698242,69.4780044555664,18.599870681762695,103,81.56973266601562,1.4475247859954834,0.15000000596046448
0.8109744191169739,69.4780044555664,26.84002685546875,104,82.49983215332031,1.453355312347412,0.15000000596046448
0.8053041100502014,69.4780044555664,23.707334518432617,105,82.57526397705078,1.4591962099075317,0.15000000596046448
0.7992904186248779,69.4780044555664,29.011898040771484,106,83.44355010986328,1.46495521068573,0.15000000596046448
0.7934224009513855,69.4780044555664,21.219953536987305,107,83.43017578125,1.470689058303833,0.15000000596046448
0.7875515818595886,69.4780044555664,23.883771896362305,108,84.00491333007812,1.4764245748519897,0.15000000596046448
0.7818089127540588,69.4780044555664,21.13912010192871,109,84.0221939086914,1.482132077217102,0.15000000596046448
0.7760063409805298,69.4780044555664,24.772336959838867,110,84.8404312133789,1.4878458976745605,0.15000000596046448
0.7705027461051941,69.4780044555664,18.970102310180664,111,84.79512786865234,1.4935166835784912,0.15000000596046448
0.7648105025291443,69.4780044555664,26.772342681884766,112,85.65558624267578,1.4991991519927979,0.15000000596046448
0.7594348192214966,69.4780044555664,18.749425888061523,113,85.62239074707031,1.5048353672027588,0.15000000596046448
0.7541499733924866,69.4780044555664,21.717044830322266,114,86.25114440917969,1.5104676485061646,0.15000000596046448
0.748496949672699,69.4780044555664,30.408321380615234,115,87.07832336425781,1.5161253213882446,0.15000000596046448
0.7429653406143188,69.4780044555664,21.015865325927734,116,86.96903991699219,1.521735668182373,0.15000000596046448
0.737349271774292,69.4780044555664,24.75901222229004,117,87.70427703857422,1.527331829071045,0.15000000596046448
0.7314603924751282,69.4780044555664,29.2246036529541,118,88.41598510742188,1.532939076423645,0.15000000596046448
0.7260249257087708,69.4780044555664,17.929630279541016,119,88.18314361572266,1.5384854078292847,0.15000000596046448
0.7208011746406555,69.4780044555664,20.2984619140625,120,88.8635482788086,1.5440044403076172,0.15000000596046448
0.7155048251152039,69.4780044555664,24.64430809020996,121,89.60379028320312,1.5495294332504272,0.15000000596046448
0.7097636461257935,69.4780044555664,32.84357833862305,122,90.34143829345703,1.5550882816314697,0.15000000596046448
0.703800618648529,69.4780044555664,28.602609634399414,123,90.7063980102539,1.5606412887573242,0.15000000596046448
0.6976065039634705,69.4780044555664,29.443422317504883,124,91.33551788330078,1.5661848783493042,0.15000000596046448
0.6912736892700195,69.4780044555664,28.112178802490234,125,91.75528717041016,1.5717214345932007,0.15000000596046448
0.6852765679359436,69.4780044555664,19.953977584838867,126,92.00145721435547,1.5772054195404053,0.15000000596046448
0.6795284152030945,69.4780044555664,21.05751609802246,127,92.6045913696289,1.5826584100723267,0.15000000596046448
0.6742312908172607,69.4780044555664,18.43341064453125,128,92.98039245605469,1.5880495309829712,0.15000000596046448
0.6693113446235657,69.4780044555664,18.60927391052246,129,93.52346801757812,1.5933812856674194,0.15000000596046448
0.6647500991821289,69.4780044555664,18.534339904785156,130,94.02178192138672,1.5986597537994385,0.15000000596046448
0.6600844264030457,69.4780044555664,24.070552825927734,131,94.72787475585938,1.6039295196533203,0.15000000596046448
0.6553748846054077,69.4780044555664,23.252605438232422,132,95.3280258178711,1.6091781854629517,0.15000000596046448
0.6505471467971802,69.4780044555664,24.436243057250977,133,95.79851531982422,1.6144061088562012,0.15000000596046448
0.6455450654029846,69.4780044555664,26.13064193725586,134,96.40611267089844,1.6196355819702148,0.15000000596046448
0.6406574249267578,69.4780044555664,21.421255111694336,135,96.7763442993164,1.6248302459716797,0.15000000596046448
0.6356596350669861,69.4780044555664,24.90149688720703,136,97.37583923339844,1.6300108432769775,0.15000000596046448
0.6307823657989502,69.4780044555664,21.230634689331055,137,97.73587799072266,1.6351522207260132,0.15000000596046448
0.6261775493621826,69.4780044555664,19.361766815185547,138,98.26265716552734,1.6402380466461182,0.15000000596046448
0.6218985319137573,69.4780044555664,18.886695861816406,139,98.73348236083984,1.6452724933624268,0.15000000596046448
0.6179766058921814,69.4780044555664,18.455524444580078,140,99.2088851928711,1.65024995803833,0.15000000596046448
0.6141858100891113,69.4780044555664,20.39582061767578,141,99.76991271972656,1.6552062034606934,0.15000000596046448
0.6103507876396179,69.4780044555664,21.97940444946289,142,100.3673324584961,1.66013765335083,0.15000000596046448
0.6060192584991455,69.4780044555664,30.0703125,143,101.04204559326172,1.6650747060775757,0.15000000596046448
0.6015537977218628,69.4780044555664,23.908876419067383,144,101.40196228027344,1.6699758768081665,0.15000000596046448
0.5971564650535583,69.4780044555664,21.171918869018555,145,101.74688720703125,1.6748358011245728,0.15000000596046448
0.5929974317550659,69.4780044555664,19.338672637939453,146,102.25637817382812,1.6796456575393677,0.15000000596046448
0.5930448174476624,69.4780044555664,89.04119873046875,147,102.63052368164062,1.6840777397155762,0.15000000596046448
0.5958510041236877,69.4780044555664,87.24730682373047,148,102.6258773803711,1.688175082206726,0.15000000596046448
0.5981761813163757,69.4780044555664,20.094562530517578,149,102.5068359375,1.6922953128814697,0.15000000596046448
0.5996872782707214,69.4780044555664,27.4399356842041,150,102.40107727050781,1.6964714527130127,0.15000000596046448
0.6005295515060425,69.4780044555664,26.181432723999023,151,102.14585876464844,1.700701355934143,0.15000000596046448
0.6037905812263489,69.4780044555664,89.57691955566406,152,101.70162963867188,1.7046064138412476,0.15000000596046448
0.6064010858535767,69.4780044555664,22.663936614990234,153,101.53897094726562,1.7085636854171753,0.15000000596046448
0.6110039949417114,69.4780044555664,92.9907455444336,154,100.96290588378906,1.7122089862823486,0.15000000596046448
0.6171566843986511,69.4780044555664,94.98753356933594,155,100.39794158935547,1.71555757522583,0.15000000596046448
0.624542236328125,69.4780044555664,97.61006164550781,156,99.64411926269531,1.7186379432678223,0.15000000596046448
0.6310086250305176,69.4780044555664,20.91090965270996,157,99.02291870117188,1.721840739250183,0.15000000596046448
0.6367071866989136,69.4780044555664,20.377777099609375,158,98.21737670898438,1.7251763343811035,0.15000000596046448
0.6436145901679993,69.4780044555664,95.78630065917969,159,97.37896728515625,1.72822904586792,0.15000000596046448
0.6496283411979675,69.4780044555664,21.840667724609375,160,97.05780792236328,1.7314155101776123,0.15000000596046448
0.654930591583252,69.4780044555664,19.92960548400879,161,96.17855072021484,1.7347239255905151,0.15000000596046448
0.6595354676246643,69.4780044555664,20.953060150146484,162,95.58824157714844,1.7381482124328613,0.15000000596046448
0.6635798811912537,69.4780044555664,19.141822814941406,163,95.10491180419922,1.7416502237319946,0.15000000596046448
0.668810248374939,69.4780044555664,81.97994995117188,164,94.47212982177734,1.7448835372924805,0.15000000596046448
0.674974799156189,69.4780044555664,78.72914123535156,165,93.9410400390625,1.7478764057159424,0.15000000596046448
0.680367112159729,69.4780044555664,21.030399322509766,166,93.49569702148438,1.7510178089141846,0.15000000596046448
0.6851277351379395,69.4780044555664,19.175825119018555,167,93.0185317993164,1.7542675733566284,0.15000000596046448
0.6892956495285034,69.4780044555664,19.601478576660156,168,92.4144058227539,1.7576205730438232,0.15000000596046448
0.6928747892379761,69.4780044555664,20.782222747802734,169,92.32083892822266,1.761063575744629,0.15000000596046448
0.6975222229957581,69.4780044555664,75.3190689086914,170,91.54578399658203,1.7642428874969482,0.15000000596046448
0.7014601826667786,69.4780044555664,23.01959228515625,171,91.48627471923828,1.7675389051437378,0.15000000596046448
0.7050069570541382,69.4780044555664,17.311092376708984,172,90.81732940673828,1.7708990573883057,0.15000000596046448
0.7082117795944214,69.4780044555664,17.076204299926758,173,90.48174285888672,1.7743078470230103,0.15000000596046448
0.7110588550567627,69.4780044555664,17.54151153564453,174,90.26805877685547,1.7777655124664307,0.15000000596046448
0.7135046720504761,69.4780044555664,19.493932723999023,175,90.08626556396484,1.7812998294830322,0.15000000596046448
0.7170505523681641,69.4780044555664,69.83707427978516,176,89.62803649902344,1.7845655679702759,0.15000000596046448
0.7201955914497375,69.4780044555664,17.56163215637207,177,89.37080383300781,1.7878940105438232,0.15000000596046448
0.7229645848274231,69.4780044555664,17.748361587524414,178,89.15985107421875,1.7912770509719849,0.15000000596046448
0.7253928184509277,69.4780044555664,18.014652252197266,179,88.96528625488281,1.7947190999984741,0.15000000596046448
0.7288155555725098,69.4780044555664,64.56021118164062,180,88.58084869384766,1.7979153394699097,0.15000000596046448
0.7330909967422485,69.4780044555664,64.00594329833984,181,88.28266906738281,1.8008770942687988,0.15000000596046448
0.7368152737617493,69.4780044555664,18.982362747192383,182,88.13939666748047,1.8039319515228271,0.15000000596046448
0.7399583458900452,69.4780044555664,22.064224243164062,183,88.03113555908203,1.8071074485778809,0.15000000596046448
0.7424871921539307,69.4780044555664,25.085956573486328,184,87.86084747314453,1.8104004859924316,0.15000000596046448
0.7446964383125305,69.4780044555664,17.884349822998047,185,87.2909164428711,1.813751220703125,0.15000000596046448
0.7477185726165771,69.4780044555664,54.50365447998047,186,86.97161102294922,1.8168858289718628,0.15000000596046448
0.7504416108131409,69.4780044555664,16.906463623046875,187,86.73290252685547,1.8200820684432983,0.15000000596046448
0.7542256712913513,69.4780044555664,72.08517456054688,188,86.43033599853516,1.822981357574463,0.15000000596046448
0.7588831782341003,69.4780044555664,69.6345443725586,189,86.13935089111328,1.8256276845932007,0.15000000596046448
0.7630739212036133,69.4780044555664,16.32657241821289,190,85.89425659179688,1.8283627033233643,0.15000000596046448
0.7666865587234497,69.4780044555664,20.073772430419922,191,85.78923034667969,1.8312163352966309,0.15000000596046448
0.7697290182113647,69.4780044555664,21.780311584472656,192,85.62269592285156,1.8341892957687378,0.15000000596046448
0.772408664226532,69.4780044555664,17.717445373535156,193,85.16310119628906,1.837247610092163,0.15000000596046448
0.774851381778717,69.4780044555664,16.004953384399414,194,84.79654693603516,1.8403449058532715,0.15000000596046448
0.7782557010650635,69.4780044555664,65.87886047363281,195,84.5431900024414,1.8431713581085205,0.15000000596046448
0.7825179696083069,69.4780044555664,67.11185455322266,196,84.27256774902344,1.8457306623458862,0.15000000596046448
0.7874619960784912,69.4780044555664,63.161102294921875,197,83.9813003540039,1.848069190979004,0.15000000596046448
0.7918701171875,69.4780044555664,16.833101272583008,198,83.7581787109375,1.8505327701568604,0.15000000596046448
0.7957987189292908,69.4780044555664,16.74449348449707,199,83.54629516601562,1.8531057834625244,0.15000000596046448
0.7992750406265259,69.4780044555664,17.02872085571289,200,83.21876525878906,1.8557791709899902,0.15000000596046448
0.8023785352706909,69.4780044555664,16.449533462524414,201,82.92786407470703,1.8585387468338013,0.15000000596046448
0.8051673769950867,69.4780044555664,16.139942169189453,202,82.65172576904297,1.8613704442977905,0.15000000596046448
0.808777928352356,69.4780044555664,61.563255310058594,203,82.36573791503906,1.8639445304870605,0.15000000596046448
0.8130925297737122,69.4780044555664,60.57925796508789,204,82.11439514160156,1.8662841320037842,0.15000000596046448
0.8180113434791565,69.4780044555664,59.76136016845703,205,81.81908416748047,1.8684028387069702,0.15000000596046448
0.8232879638671875,69.4780044555664,49.18595504760742,206,81.55181121826172,1.870387077331543,0.15000000596046448
0.8279937505722046,69.4780044555664,16.72915267944336,207,81.40558624267578,1.8725241422653198,0.15000000596046448
0.8321453928947449,69.4780044555664,17.589441299438477,208,81.08200073242188,1.8748079538345337,0.15000000596046448
0.835856556892395,69.4780044555664,16.323017120361328,209,80.77037048339844,1.8772106170654297,0.15000000596046448
0.8391486406326294,69.4780044555664,16.01650047302246,210,80.50862884521484,1.8797037601470947,0.15000000596046448
0.8430286645889282,69.4780044555664,52.32562255859375,211,80.16781616210938,1.8819890022277832,0.15000000596046448
0.8474689722061157,69.4780044555664,54.750064849853516,212,79.9222640991211,1.8840757608413696,0.15000000596046448
0.8523602485656738,69.4780044555664,52.079833984375,213,79.67001342773438,1.8859885931015015,0.15000000596046448
