battery_rho,best_loss,grad_norm,iteration,loss,motor_kt,wheel_radius
1.0049999952316284,75.1890640258789,70.42687225341797,1,75.1890640258789,1.0049999952316284,0.05499996617436409
1.0097330808639526,74.92548370361328,88.68827056884766,2,74.92548370361328,1.0015294551849365,0.054299063980579376
1.0142730474472046,74.73573303222656,71.59490966796875,3,74.73573303222656,0.9989174604415894,0.05559631064534187
1.0187445878982544,74.54618835449219,71.50426483154297,4,74.54618835449219,0.9967989325523376,0.05792354419827461
1.023197054862976,74.32765197753906,66.1792221069336,5,74.32765197753906,0.9949052929878235,0.060826655477285385
1.0276623964309692,74.09302520751953,67.2061538696289,6,74.09302520751953,0.9932191967964172,0.06413336098194122
1.0320943593978882,73.87643432617188,71.436279296875,7,73.87643432617188,0.9917506575584412,0.06776288151741028
1.0365207195281982,73.6321029663086,62.377655029296875,8,73.6321029663086,0.9903296828269958,0.07157500088214874
1.04104745388031,73.42472839355469,47.306419372558594,9,73.42472839355469,0.9887599945068359,0.07541198283433914
1.0455516576766968,73.21524810791016,59.89909362792969,10,73.21524810791016,0.9872663021087646,0.07937738299369812
1.0500673055648804,72.95551300048828,52.84690475463867,11,72.95551300048828,0.98578280210495,0.08340124040842056
1.054544448852539,72.71808624267578,51.162635803222656,12,72.71808624267578,0.9843298196792603,0.08746884763240814
1.0590473413467407,72.53512573242188,44.89259338378906,13,72.53512573242188,0.982861340045929,0.09152641147375107
1.0635019540786743,72.30450439453125,46.50382614135742,14,72.30450439453125,0.9814951419830322,0.09559659659862518
1.0679070949554443,72.11202239990234,39.91254425048828,15,72.11202239990234,0.9801381230354309,0.09963136911392212
1.072206974029541,71.89412689208984,39.340370178222656,16,71.89412689208984,0.9788791537284851,0.10363803058862686
1.0765151977539062,71.73670959472656,31.276662826538086,17,71.73670959472656,0.9775946140289307,0.10754667222499847
1.0808066129684448,71.6014175415039,29.431169509887695,18,71.6014175415039,0.9763012528419495,0.11135749518871307
1.0850383043289185,71.38728332519531,29.131942749023438,19,71.38728332519531,0.9751599431037903,0.1150863766670227
1.0890966653823853,71.20988464355469,29.34387969970703,20,71.20988464355469,0.9742610454559326,0.11875546723604202
1.0929968357086182,71.01962280273438,28.448453903198242,21,71.01962280273438,0.9737474918365479,0.12236590683460236
1.0964891910552979,70.92264556884766,39.45649337768555,22,70.92264556884766,0.974343478679657,0.1260245144367218
